what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500314180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500319145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500319219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428500326511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428500338541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500347335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500347342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500347380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500349535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1428500444585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428500447353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500455458
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1428500463231
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1428500467963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500469180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1428500469202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428500469637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500472046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500473693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500475510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428500478588
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1428500479482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428500483656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428500484765
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428500541725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500550227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500554817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500554890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428500600956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428500629823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500659171
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1428500670699
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1428500670741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500673202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1428500673227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428500675180
