what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1424178584595
error,log,,,"Unhandled event loop exception",1424178585800
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424178597400
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424178603421
activated,editor,com.salesforce.ide.schemabrowser,28.0.1.201309101331,"com.salesforce.ide.schemabrowser.schemaBrowser",1424178605064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424178614652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424178617578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178622871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178623498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424178636700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178637504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178638367
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424178639541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424178642778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424178650030
activated,editor,com.salesforce.ide.schemabrowser,28.0.1.201309101331,"com.salesforce.ide.schemabrowser.schemaBrowser",1424178688783
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424178709600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1424178750949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424178761614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424178763596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424178773801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424178775848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424178782777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424178787591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424178801494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424178804423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424178811244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424178816047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424178817894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424178820593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424178822077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178823949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178824075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424178824156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178828326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178830466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178831110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178952020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178959349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178960745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178967883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424178969166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424178980218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424178994041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424178996885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424178999019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424179000798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424179003039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1424179005394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424179006752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424179008635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424179019401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424179020818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424179022557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1424179023874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424179024450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424179026671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424179028424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424179044052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179061240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179066558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179067200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179072322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179074609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179314917
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424179331468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179361443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179371125
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424179409675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179414259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179457841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179585486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179587193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179718033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179719130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179720136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179726963
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424179728088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424179733305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179733884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179872166
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424179874801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424179911071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424180630662
