what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1426502229222
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1426502229222
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1426502229222
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1426502229222
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1426502229222
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1426502229223
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1426502229223
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1426502229223
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1426502229223
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1426502229223
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1426502229223
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1426502229223
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1426502229223
os,sysinfo,,,"win32",1426502229227
arch,sysinfo,,,"x86_64",1426502229227
ws,sysinfo,,,"win32",1426502229227
locale,sysinfo,,,"en_US",1426502229227
processors,sysinfo,,,"2",1426502229227
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1426502229227
java.runtime.version,sysinfo,,,"1.7.0_10-b18",1426502229227
java.specification.name,sysinfo,,,"Java Platform API Specification",1426502229227
java.specification.vendor,sysinfo,,,"Oracle Corporation",1426502229227
java.specification.version,sysinfo,,,"1.7",1426502229227
java.vendor,sysinfo,,,"Oracle Corporation",1426502229227
java.version,sysinfo,,,"1.7.0_10",1426502229227
java.vm.info,sysinfo,,,"mixed mode",1426502229227
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1426502229227
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1426502229227
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1426502229227
java.vm.specification.version,sysinfo,,,"1.7",1426502229227
java.vm.vendor,sysinfo,,,"Oracle Corporation",1426502229227
java.vm.version,sysinfo,,,"23.6-b04",1426502229227
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1426502232518
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1426502232563
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1426502252641
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1426502253737
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1426502253821
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1426502256411
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1426502256417
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1426502256422
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1426502256422
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1426502256461
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1426502258732
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1426502259815
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1426502259991
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1426502260053
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1426502260053
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1426502260058
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1426502265903
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1426502265903
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1426502268722
started,bundle,com.salesforce.ide.deployment,28.0.1.201309101331,"com.salesforce.ide.deployment",1426502271401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502272300
error,log,,,"ERROR [2015-03-16 16:07:59,108] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1426502279119
error,log,,,"ERROR [2015-03-16 16:07:59,124] (PackageRetrieveService.java:retrieveWork:1065) - Unable to retrieve components: SoapFaultException: INVALID_OPERATION_WITH_EXPIRED_PASSWORD: The users password has expired, you must call SetPassword before attempting any other API operations\r\n",1426502279127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502279145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502279200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502286870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502287088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502289016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502300708
error,log,,,"ERROR [2015-03-16 16:08:21,857] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1426502301863
error,log,,,"ERROR [2015-03-16 16:08:21,870] (PackageRetrieveService.java:retrieveWork:1065) - Unable to retrieve components: SoapFaultException: INVALID_OPERATION_WITH_EXPIRED_PASSWORD: The users password has expired, you must call SetPassword before attempting any other API operations\r\n",1426502301875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502301889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502301910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502309995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502310185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502311901
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1426502313929
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1426502313931
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1426502313996
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1426502313996
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1426502314114
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1426502314116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502316373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426502327196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502330460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1426502330472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502346315
error,log,,,"ERROR [2015-03-16 16:09:09,072] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1426502349076
error,log,,,"ERROR [2015-03-16 16:09:09,080] (PackageRetrieveService.java:retrieveWork:1065) - Unable to retrieve components: SoapFaultException: INVALID_OPERATION_WITH_EXPIRED_PASSWORD: The users password has expired, you must call SetPassword before attempting any other API operations\r\n",1426502349083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502349097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502349111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502350892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502350975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426502368688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502467723
started,bundle,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors",1426502469027
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1426502469056
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1426502469269
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1426502469490
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1426502469500
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1426502469714
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1426502469721
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1426502469741
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1426502470078
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1426502470110
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1426502470473
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1426502470711
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1426502470835
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1426502471026
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1426502471031
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1426502471412
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1426502471414
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1426502471506
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502471547
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1426502471705
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1426502471813
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1426502471877
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1426502472212
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1426502472430
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502473034
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1426502473193
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1426502473196
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1426502473228
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1426502473508
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1426502473713
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1426502473840
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1426502474643
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1426502474725
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426502480773
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502481021
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502481089
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426502483278
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502483552
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502483638
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426502488640
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502488925
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502489020
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502492913
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502494048
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502495837
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502496844
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426502503331
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502538345
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502538416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502542607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1426502542637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502548477
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1426502557894
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1426502557903
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1426502557904
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1426502557919
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1426502557934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502562883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502582052
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502583358
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502585750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502588169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1426502588197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426502588460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502590614
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426502591866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426502593090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1426502593108
