what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675247603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675249373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675250042
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424675250850
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424675255114
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424675255180
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424675277931
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424675277932
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424675280283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675281386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675398141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675401204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675403555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424675407104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1424675410349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424675413710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424675415943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424675443835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424675445298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424675446832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424675448600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675457133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675467162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424675467197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675470501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1424675470561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675490168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675494469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1424675494490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675499496
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1424675503668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424675508602
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1424675522041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424675523565
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1424675584679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424675585699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424675605323
