what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1426486049504
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1426486049505
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1426486052828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1426486055855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426486056121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426486059629
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1426486071823
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1426486071825
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1426486071828
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1426486071828
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1426486071848
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1426486076755
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1426486077167
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1426486077205
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1426486077205
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1426486077209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426486079450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426486147026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426486148927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426498875653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426498923202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426498925954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426498938334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426498940343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426498942257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426498968414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426498972421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426498986204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426498990975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426498990984
error,log,,,"ERROR [2015-03-16 15:13:15,644] (PackageManifestFactory.java:getPackageManifest:114) - Unable to create package manifest\r\n",1426498995700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426499000702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426499002379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426499002587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1426499002613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426499013547
error,log,,,"ERROR [2015-03-16 15:13:34,915] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/classes/.svn/entries\r\n",1426499014919
error,log,,,"ERROR [2015-03-16 15:13:37,932] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/components/.svn/entries\r\n",1426499017937
error,log,,,"ERROR [2015-03-16 15:13:38,800] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/pages/.svn/entries\r\n",1426499018803
error,log,,,"ERROR [2015-03-16 15:13:40,005] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/triggers/.svn/entries\r\n",1426499020010
error,log,,,"ERROR [2015-03-16 15:13:40,460] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/objects/.svn/entries\r\n",1426499020464
error,log,,,"ERROR [2015-03-16 15:13:41,868] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/objectTranslations/.svn/entries\r\n",1426499021874
error,log,,,"ERROR [2015-03-16 15:13:42,425] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/sites/.svn/entries\r\n",1426499022430
error,log,,,"ERROR [2015-03-16 15:13:42,516] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/tabs/.svn/entries\r\n",1426499022520
error,log,,,"ERROR [2015-03-16 15:13:42,678] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/dashboards/.svn/entries\r\n",1426499022682
error,log,,,"ERROR [2015-03-16 15:13:42,759] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/dashboards/CompanyDashboards/.svn/entries\r\n",1426499022762
error,log,,,"ERROR [2015-03-16 15:13:42,870] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/dashboards/MCA_App_Dashboards/.svn/entries\r\n",1426499022873
error,log,,,"ERROR [2015-03-16 15:13:43,376] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/dashboards/SalesDashboards/.svn/entries\r\n",1426499023381
error,log,,,"ERROR [2015-03-16 15:13:43,522] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/dashboards/Sales_Marketing_Dashboards/.svn/entries\r\n",1426499023526
error,log,,,"ERROR [2015-03-16 15:13:43,833] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/datacategorygroups/.svn/entries\r\n",1426499023837
error,log,,,"ERROR [2015-03-16 15:13:43,944] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/email/.svn/entries\r\n",1426499023949
error,log,,,"ERROR [2015-03-16 15:13:44,039] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/email/MCA_Template_Folder/.svn/entries\r\n",1426499024043
error,log,,,"ERROR [2015-03-16 15:13:44,284] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/email/unfiled$public/.svn/entries\r\n",1426499024288
error,log,,,"ERROR [2015-03-16 15:13:45,010] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/layouts/.svn/entries\r\n",1426499025015
error,log,,,"ERROR [2015-03-16 15:13:49,279] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/profiles/.svn/entries\r\n",1426499029285
error,log,,,"ERROR [2015-03-16 15:13:50,008] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/reports/.svn/entries\r\n",1426499030012
error,log,,,"ERROR [2015-03-16 15:13:50,111] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/reports/Activity_Reports/.svn/entries\r\n",1426499030115
error,log,,,"ERROR [2015-03-16 15:13:50,253] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/reports/Company_Performance_Report/.svn/entries\r\n",1426499030257
error,log,,,"ERROR [2015-03-16 15:13:50,562] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/reports/Dashboard/.svn/entries\r\n",1426499030566
error,log,,,"ERROR [2015-03-16 15:13:50,640] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/reports/LeadDashboardFolder04tT0000000HIal/.svn/entries\r\n",1426499030644
error,log,,,"ERROR [2015-03-16 15:13:50,830] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/reports/MCA_App_Reports/.svn/entries\r\n",1426499030835
error,log,,,"ERROR [2015-03-16 15:13:51,322] (ProjectService.java:getComponentsForComponentFolder:694) - Unable to create component from filepath src/reports/Manage_Renewal_Reports/.svn/entries\r\n",1426499031327
