what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101438171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101440992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101456847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101457584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101482257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101487576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101489121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101490825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101496294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101500357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101503822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101511712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101515478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101519879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101539733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101541558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101592491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101593814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101659359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101660566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101703084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101706433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101710664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101721303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101725396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101744408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101745425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427101754935
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1427101761907
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1427101766522
started,bundle,org.eclipse.mylyn.java.tasks,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.tasks",1427101771724
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1427101771849
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1427101771944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427101772033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101779459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101780514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101781373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101783503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427101788386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427101799298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427101823636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102386876
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1427102390029
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1427102390029
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427102391213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102401625
error,log,,,"ERROR [2015-03-23 14:50:27,532] (ProjectPackageList.java:generateComponents:473) - Filepath-zip mapping is null or empty for package 'Salesforce Connected Apps' [0A390000000IXt8CAG] - skipping component generation\r\n",1427102427535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102432260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102467507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102473177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102513489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102596627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102664312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102665195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102665536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102888190
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1427102966181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102966573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102966623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102975050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427102975271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427103017767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427105657610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427105664162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427105709042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427105714546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427105718310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427105727923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427105728093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427105813316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427106042797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427106051112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427106118805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427106167943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427106178962
started,bundle,com.salesforce.ide.deployment,28.0.1.201309101331,"com.salesforce.ide.deployment",1427106204000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427106204884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427106243047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427106243532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427106250284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427106254820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427106286448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427106944836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427106972196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427107048386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427107054778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427107072388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427107082506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427107087643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427107111993
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1427107119001
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1427107121478
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427107125011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.restartWorkbench",1427107129025
