what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428322243611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428322245080
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428322260597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428322263324
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428322276170
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428322281138
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428322284787
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428322288334
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428322294855
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428322307456
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428322309471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322313852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322316491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322316539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322318018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322318893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322325679
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428322326772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428322330393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322342083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322346273
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428322382866
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428322391456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322394158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322395297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322396159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322399789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322399796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322401346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322402216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322404361
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428322407839
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428322414582
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428322419624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322424300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322426802
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428322434462
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428322495059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322496709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322506110
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428322509784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322515653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322525006
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428322527060
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428322527743
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428322529752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1428322535615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428322538277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428322540419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428322553301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428322555202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428322555589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428322556820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428322566415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322573079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322577084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428322582180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428322584292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428322585001
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428322629970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322687963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322712199
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428322731678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322741283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322749129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322874554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322887964
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428322894150
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428322896688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322899273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322906753
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428322909140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322913929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322934425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428322948121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323002490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428323009239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428323032850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323040736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323042190
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428323046882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428323052783
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428323062372
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1428323064259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428323069399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428323071438
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428323073849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428323077174
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428323078749
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428323080498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323081554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323090692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428323092918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323100056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323105541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323107248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323118213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323130208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323134817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323140456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323175973
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428323184928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428323192671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428323194134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428323195214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428323196189
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428323203218
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428323206505
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428323207713
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428323207887
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428323209996
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428323210214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1428323222009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428323224661
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428323236779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428323242261
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428323253244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428323256198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428323257357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428323258620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1428323268263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428323269755
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428323281943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323285355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323286776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323287636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323289688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323289695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323291056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323291921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323294160
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428323295939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323302582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323305454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428323311866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428323314784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428323315306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323323621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323427832
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428323430591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323438390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323832836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323876371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323980519
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428323982280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323984370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323985828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428323986129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324007115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324041324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324046963
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428324046984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324108304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324229650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324268017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324269752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324344536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324525029
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428324530029
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428324546190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324556311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324580899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324582711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324596779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324661446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324678338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324680575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324698670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324701269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428324703446
