what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503136297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426503142975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426503149523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503211257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503229076
error,log,,,"ERROR [2015-03-16 16:23:53,157] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1426503233163
error,log,,,"ERROR [2015-03-16 16:23:53,169] (PackageRetrieveService.java:retrieveWork:1065) - Unable to retrieve components: SoapFaultException: INVALID_OPERATION_WITH_EXPIRED_PASSWORD: The users password has expired, you must call SetPassword before attempting any other API operations\r\n",1426503233174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503233200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503233214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503235134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503235212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426503237101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503341885
error,log,,,"ERROR [2015-03-16 16:25:45,694] (BaseMultiPageEditorPart.java:run:117) - Unable to get describe object for project 'MCA Demo org'\r\n",1426503345706
error,log,,,"Unable to get describe object for project 'MCA Demo org'",1426503345712
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426503345810
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426503345866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503345928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503347419
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426503348941
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426503349677
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426503350261
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426503350861
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426503363772
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426503398050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503411628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503427407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503431183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503432962
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426503450568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503458149
error,log,,,"ERROR [2015-03-16 16:27:41,380] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1426503461386
error,log,,,"ERROR [2015-03-16 16:27:41,393] (PackageRetrieveService.java:retrieveWork:1065) - Unable to retrieve components: SoapFaultException: INVALID_OPERATION_WITH_EXPIRED_PASSWORD: The users password has expired, you must call SetPassword before attempting any other API operations\r\n",1426503461398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503461413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503461425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503463547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503463628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426503468773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503498991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503498996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503499010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503501028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503521160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503540531
error,log,,,"ERROR [2015-03-16 16:29:02,877] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1426503542883
error,log,,,"ERROR [2015-03-16 16:29:02,889] (PackageRetrieveService.java:retrieveWork:1065) - Unable to retrieve components: SoapFaultException: INVALID_OPERATION_WITH_EXPIRED_PASSWORD: The users password has expired, you must call SetPassword before attempting any other API operations\r\n",1426503542895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503542913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503542926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503545161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503545236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426503547449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503577354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503597516
error,log,,,"ERROR [2015-03-16 16:30:03,359] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1426503603365
error,log,,,"ERROR [2015-03-16 16:30:03,370] (PackageRetrieveService.java:retrieveWork:1065) - Unable to retrieve components: SoapFaultException: INVALID_OPERATION_WITH_EXPIRED_PASSWORD: The users password has expired, you must call SetPassword before attempting any other API operations\r\n",1426503603374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503603388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503603400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503606744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503606823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426503608482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503645841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503666861
error,log,,,"ERROR [2015-03-16 16:31:09,549] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1426503669555
error,log,,,"ERROR [2015-03-16 16:31:09,561] (PackageRetrieveService.java:retrieveWork:1065) - Unable to retrieve components: SoapFaultException: INVALID_OPERATION_WITH_EXPIRED_PASSWORD: The users password has expired, you must call SetPassword before attempting any other API operations\r\n",1426503669566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503669582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503669595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503671281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503671356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426503672921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503706360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503711198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503720071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503720829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503743232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503768763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503810946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503836679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503869611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503874358
error,log,,,"ERROR [2015-03-16 16:34:36,873] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1426503876879
error,log,,,"ERROR [2015-03-16 16:34:36,885] (PackageRetrieveService.java:retrieveWork:1065) - Unable to retrieve components: SoapFaultException: INVALID_OPERATION_WITH_EXPIRED_PASSWORD: The users password has expired, you must call SetPassword before attempting any other API operations\r\n",1426503876913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503876935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503876946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503880297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503880386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426503886311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503897289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426503897296
