what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697131454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697137413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697147737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697215214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697224120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697228763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697244568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697254418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697273172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697274070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697274568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697275388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697276008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697409364
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424697410775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424697429905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697434774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697442069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697445239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697449383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697451391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697451521
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424697452678
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424697458391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424697489334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697491079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697504080
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424697507372
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424697510432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424697515354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697537688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697544052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424697568272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697575511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697577388
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424697581325
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424697590077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424697621837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697639245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697649425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697670830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424697672778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1424697773289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424697773900
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424697792249
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424697795991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424697804185
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424697813121
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424697818941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1424697837769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1424697837950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424697850896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424697856264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1424697861680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424697873110
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424697878662
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424697889862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424697897528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1424697904569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424697910810
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424697916076
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424697922133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424697926091
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424697937166
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424697943040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1424697945934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1424697948427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1424697949271
